0.5332438,-1.5178361,-1.6786743,-0.48858255,1.1293505,2.3418543,-1.2644311,-1.7496276,0.986741,1.9959147,1.0482943,-0.61270726,0.08230285,0.8613751,-1.3541113,-1.1868091,-0.9761812,-0.88912743,-1.1450742,-2.9451988
0.25449732,2.291241,-0.47268617,-1.5501654,-1.0378622,0.6783731,1.1823606,0.55668235,-1.2573658,-0.825306,0.049400844,-1.6871511,-0.74019617,-0.20244291,-1.2796698,2.2160847,-3.0100126,1.5138724,0.52681106,-1.0890188
-0.4486307,-0.105547175,-0.103659,1.8724748,0.38965684,-2.0814884,1.0549268,1.7024397,-1.5032932,0.96449566,0.10139264,-1.6113453,0.8323923,-1.7332356,-1.1404448,-1.2892997,-0.97831476,-1.9204676,-0.48419476,-1.73022
-1.562574,-0.0543392,0.28104836,-0.80664015,-1.784596,-1.1192459,1.2469858,0.15582107,-1.5137643,-0.957146,-1.3271536,0.18952607,-1.4417717,2.0133035,-2.203493,-0.9971233,-1.4183989,-1.2068832,2.0222406,-2.8773017
-0.25411287,-0.83702314,1.4972789,0.24941663,-1.1529452,2.4162889,-0.70363104,-1.0363951,0.23271644,0.17238335,0.19590059,0.15641294,-0.5321633,-2.1927562,-1.5511807,0.07334693,0.8628353,-0.43660998,0.20248151,-0.9452316
-1.4760329,2.602003,-0.24853592,2.5044315,0.35746104,-0.5967791,-0.73152584,0.06547997,0.8182513,0.39680174,-1.878915,-1.784477,0.13312523,0.498189,0.4346581,-1.9958794,-1.657235,-0.59990484,-0.9272793,-0.7084667
1.0506881,-0.42055878,-0.40564483,-1.3278806,-1.2819461,-1.9866586,0.61511123,0.6029734,-1.0659182,1.1918141,0.19284101,-2.5085666,-0.25012267,-0.09062831,-0.32493818,0.40162528,3.1420343,0.59260714,-0.4573429,1.0902193
0.37529585,-0.07186777,-0.8681362,-1.4821308,1.6255544,-0.042042818,0.29255846,-1.6480927,2.3134954,-1.4486772,2.4683483,0.9257058,1.3825324,-0.33487713,1.6459942,-0.5820971,0.1945127,-0.5105945,-1.2077193,1.3197435
-1.3474404,-0.08137431,1.2025553,-1.3276432,0.022427121,0.52878624,-2.2121983,-0.8396015,-1.9895779,-0.1400965,-1.323469,-2.6201055,1.9061497,-1.7296088,0.34583884,0.4731936,1.761441,-1.923093,0.8320909,1.8350182
0.51973724,0.30422378,1.4232447,-1.6063852,-0.4980972,-1.4290882,-2.0711048,1.1841369,-1.341988,-0.3329525,-1.3124685,-0.22079341,-0.8819358,2.2698233,2.1929839,0.4222585,-1.3328229,-2.079331,-1.4743358,2.8330696
-0.6186134,-2.1012087,0.26258323,-2.3551812,-1.0542045,2.389536,-2.0689776,0.6573559,-0.32860294,-0.25277737,0.8945002,1.6673764,1.0393242,0.23671271,-0.98996127,2.1692624,-0.63970166,-1.1592673,-3.103371,1.270204
-0.4529763,1.2128874,-0.08334289,1.2412938,0.63222545,-0.7942286,0.022983948,0.26645628,-0.7372964,1.1540338,-1.6848611,-0.9026471,-1.9804155,-1.7518797,2.4472067,-1.7808161,-1.4319348,-1.3434432,2.0417047,0.41650063
0.012124178,2.3570118,-0.8670101,1.1562418,1.3393053,-1.6578364,1.6144581,-1.5695021,-1.7967421,-0.60141134,-0.15964925,1.3885211,-0.054027602,-1.2231752,-1.2301673,-0.0725194,1.050687,-1.8422166,-0.31683466,-1.6015813
0.26505944,-0.30028832,0.85841835,-0.13013227,0.53975636,0.50883776,2.1678135,-1.4015545,1.121361,-0.27843577,0.17720558,-1.7208272,0.41120684,-0.32942063,1.3854344,-1.2284529,1.4141091,-1.691405,0.694105,-2.1629515
2.254932,0.69186443,0.7682644,0.13433595,0.044815764,0.992485,-0.11566403,0.2284128,-1.048318,-0.46818575,-0.14439657,-0.4088727,-1.1420888,-2.2377634,0.059112176,-0.3631362,-1.0907356,1.0977551,0.38735744,0.1745122
-0.38890192,0.16428651,-0.97044957,-0.32140756,0.3664589,-0.8279957,-0.5424381,-0.9039291,-1.5770149,-1.5188992,0.69441605,-1.7043321,-2.3518336,2.139781,0.15412956,1.4410806,2.1647618,2.3734035,-1.8805072,-0.18884802
-0.53811777,0.11683225,-0.22312897,-1.4859658,-0.07012545,0.554981,0.34144667,-0.74181825,-1.3111258,-2.928539,-1.5833322,0.06814376,-1.7259059,-2.2962801,-2.3337033,1.7847477,0.09276453,-0.9516093,1.861639,0.14350086
0.7913404,1.1924369,-1.803931,-0.50523484,0.36503708,0.102082975,-0.40254897,0.17538255,-1.0702256,-1.2721618,1.0690087,-1.1633283,-1.2451826,-0.42442226,-1.537827,0.032108568,-1.2490555,-0.6479822,-2.1704671,-1.8233787
-0.9656894,-0.042344686,-0.01582697,-1.4513747,-0.68230855,1.0418108,2.2594817,1.2305877,-1.068599,-0.7019152,-1.2424005,0.67146516,1.4470836,0.90404534,-0.8851767,-1.2869933,-0.89035374,1.8335578,-1.8146676,-1.2369535
0.046846163,1.2094104,-0.40408313,-0.017876977,-1.05747,-0.36152753,-0.5310389,-0.08935934,1.2069918,0.9180833,-1.1106607,-0.5263892,1.5169069,-1.2816956,1.3210934,-0.5354145,1.8362265,1.5382044,-0.616235,-0.87291425
-1.5651653,-0.27182868,0.07713374,0.88541514,0.36172563,-0.9911477,-1.1372546,-1.8787798,-0.7098705,0.21605136,0.84641284,-1.2284586,0.7681183,-1.1669354,-1.1484988,-2.1959586,-0.7779698,-0.4371895,-1.9473829,0.48360246
-0.26493746,0.4302339,-1.697201,-0.0872513,-1.0058341,1.105424,-0.3808135,-0.51228184,-0.13321052,1.7740301,-1.0331391,-0.7951228,2.0419466,0.43770024,1.5093379,0.19026522,0.8025685,-0.73191816,1.1953013,0.19367318
0.76638305,0.75187206,0.4044475,0.30731764,-0.558748,2.027005,-0.13620502,-2.120536,1.8868487,-1.2499394,-0.85017604,-1.7831314,-2.227333,-1.9126391,-1.4598585,1.8254493,-1.4784834,3.44513,0.30618635,-2.5577722
0.09504363,0.51579624,-0.8181364,0.6790247,0.8664001,-1.7188679,-0.54365844,-1.8178031,0.8720465,-0.38716426,1.352692,-1.6717904,-0.86893374,1.2079151,-2.1024625,-0.08366865,-1.5673074,0.3078285,0.24964646,-0.9499541
1.6499199,-1.6402025,0.4168282,-1.8778634,0.28699276,0.66155136,1.1000278,-0.5730439,-1.2700313,1.2327341,0.6647252,-1.5513449,-2.3395257,0.25830653,-1.4385729,1.8535237,0.36762935,-0.025311913,-1.6466467,-1.5663309
1.0518476,-1.9478235,1.6191483,1.5720187,-0.15352206,-1.8012687,-0.70777225,1.7467395,0.32266894,0.81072074,-0.7261051,-0.3835248,-1.9302326,-0.027084857,-1.6569903,-1.8856758,-0.38812464,-0.61629343,-1.2589154,0.7143908
-0.56779176,-1.6856415,-0.50170356,-1.7994552,-0.9357104,0.36332068,1.018478,-0.5918704,0.4202738,-1.4405245,2.0317364,0.21405719,1.4809167,-1.0517136,-0.34634173,0.41009548,-0.53331745,0.68742067,1.8863558,-1.8522563
-0.74903035,-0.013772496,2.2359064,1.5142605,0.57749844,-0.08853501,-2.4297762,1.0742364,1.1854476,-1.3895406,0.15872864,-2.4269319,0.46343288,-0.3576044,-3.0805807,-1.6191131,-1.5131279,-0.7118752,-1.75195,-1.1158525
-2.3167577,0.05703282,1.0415038,-1.5697894,-0.009360585,0.67241675,1.6594945,-0.31444484,1.68073,0.6550395,-0.71525455,-1.2194474,-1.3454826,0.27088255,-0.26032698,-0.025474763,-0.36219946,-1.1948922,-0.8656515,1.0203483
-0.23173968,-3.036997,1.2391135,-1.638886,-1.6726089,-0.1484102,-1.8934882,1.6509027,-0.6218544,-0.5018749,-1.2766416,0.5144917,2.039495,-1.2979796,-1.5157015,0.6316709,0.14566956,-1.5310128,-1.0609891,-0.041932445
-0.83503383,-0.59403676,-1.2526551,-1.2499323,1.1030847,-0.809691,-2.704918,-2.2554955,-2.7958968,-2.2025306,0.705443,0.52296376,-0.23544694,1.2192285,0.28176913,-1.2854323,-1.2995985,0.726672,1.7991866,0.0059745912
-0.6436736,0.8822682,0.650526,0.56854403,-2.6675186,-1.0386149,-0.9619146,-2.6923983,1.4587071,-0.9891508,0.6256343,0.82991755,-2.0171874,-1.1346853,0.8846741,-3.3176003,1.7060252,0.5790269,0.4629335,-0.8962041
0.46585312,-0.6873335,-2.0231905,1.163262,-1.5082922,-1.2556618,-1.6817693,-1.221199,0.5423117,1.0332236,0.40418085,-0.08583678,0.4487869,-1.0884383,-1.9370823,-1.5203362,0.5397633,0.36705878,-0.18958218,-1.8086784
-0.15041053,-1.2753762,0.73208094,0.40513423,-0.44097525,-3.1717794,1.8302761,-0.18483424,-0.52877575,0.40463582,-1.3795732,1.5376515,0.4932987,-0.07817586,-2.185353,-1.3318844,-2.2004812,0.938228,-0.41311926,0.6961184
1.798857,2.3140807,0.67119366,-1.0058918,1.4227759,-0.0674474,-0.584075,0.99316007,1.0949475,-1.9793766,-0.28605822,-0.012172581,-0.67985743,0.8780287,1.2790806,-1.6822544,-0.48287362,-0.3222733,-3.475443,-1.5937402
0.9947573,0.9978103,-0.7302202,-0.58221126,-2.0598795,0.55918545,-1.4574567,-1.1807349,0.47929487,2.3313527,-1.6160218,0.11743686,-2.4864304,0.03362199,-0.7572002,-1.1577927,-1.4572458,-0.9670106,0.032822736,-1.027302
-0.93576986,-1.4353414,-2.4667604,1.0794252,0.2669504,-1.684895,0.365061,-0.009751406,-2.209955,-0.7196118,-3.1472263,0.01699888,0.027487699,0.3331736,-0.53424567,1.0765362,-1.9240333,-1.0443789,1.7796979,0.059747588
-1.5509374,1.3791826,-1.9532244,-0.8277404,2.153574,-0.6276248,-0.16394603,-1.6222293,-0.28722915,1.2892295,-0.36246806,0.71699744,0.3301277,-1.1040994,-0.52308846,2.479228,-1.3578048,-1.1863567,0.35369092,-0.5771474
-2.0904062,-0.5294044,-0.5131449,-0.19007587,0.57228124,0.14455883,-0.9384185,1.4676479,0.04060473,-1.2624207,0.64211667,-0.6249614,0.89390665,-1.2699021,-1.5759816,0.94638026,-2.2142649,0.10097128,-2.158552,-0.93909186
-2.162866,0.066065855,-0.50248885,-0.017274916,-0.16491297,1.462903,1.0392054,-2.4620712,0.1114289,0.4312429,2.2101755,-0.08407697,-0.7625366,1.7357494,-1.5888478,-1.529554,-0.030745449,-1.4821955,-0.84364563,0.25148365
